Time (CET/CEST),BZN|IE(SEM) > BZN|GB [MW],BZN|GB > BZN|IE(SEM) [MW]
25.06.2022 00:00 - 25.06.2022 01:00,N/A,N/A
25.06.2022 01:00 - 25.06.2022 02:00,N/A,N/A
25.06.2022 02:00 - 25.06.2022 03:00,N/A,N/A
25.06.2022 03:00 - 25.06.2022 04:00,N/A,N/A
25.06.2022 04:00 - 25.06.2022 05:00,N/A,N/A
25.06.2022 05:00 - 25.06.2022 06:00,N/A,N/A
25.06.2022 06:00 - 25.06.2022 07:00,N/A,N/A
25.06.2022 07:00 - 25.06.2022 08:00,N/A,N/A
25.06.2022 08:00 - 25.06.2022 09:00,N/A,N/A
25.06.2022 09:00 - 25.06.2022 10:00,N/A,N/A
25.06.2022 10:00 - 25.06.2022 11:00,N/A,N/A
25.06.2022 11:00 - 25.06.2022 12:00,N/A,N/A
25.06.2022 12:00 - 25.06.2022 13:00,N/A,N/A
25.06.2022 13:00 - 25.06.2022 14:00,N/A,N/A
25.06.2022 14:00 - 25.06.2022 15:00,N/A,N/A
25.06.2022 15:00 - 25.06.2022 16:00,N/A,N/A
25.06.2022 16:00 - 25.06.2022 17:00,550,0
25.06.2022 17:00 - 25.06.2022 18:00,N/A,N/A
25.06.2022 18:00 - 25.06.2022 19:00,N/A,N/A
25.06.2022 19:00 - 25.06.2022 20:00,N/A,N/A
25.06.2022 20:00 - 25.06.2022 21:00,N/A,N/A
25.06.2022 21:00 - 25.06.2022 22:00,N/A,N/A
25.06.2022 22:00 - 25.06.2022 23:00,N/A,N/A
25.06.2022 23:00 - 26.06.2022 00:00,691,0
26.06.2022 00:00 - 26.06.2022 01:00,634,0
26.06.2022 01:00 - 26.06.2022 02:00,747,0
26.06.2022 02:00 - 26.06.2022 03:00,746,0
26.06.2022 03:00 - 26.06.2022 04:00,745,0
26.06.2022 04:00 - 26.06.2022 05:00,745,0
26.06.2022 05:00 - 26.06.2022 06:00,745,0
26.06.2022 06:00 - 26.06.2022 07:00,744,0
26.06.2022 07:00 - 26.06.2022 08:00,733,0
26.06.2022 08:00 - 26.06.2022 09:00,583,0
26.06.2022 09:00 - 26.06.2022 10:00,248,0
26.06.2022 10:00 - 26.06.2022 11:00,N/A,N/A
26.06.2022 11:00 - 26.06.2022 12:00,0,333
26.06.2022 12:00 - 26.06.2022 13:00,0,443
26.06.2022 13:00 - 26.06.2022 14:00,0,716
26.06.2022 14:00 - 26.06.2022 15:00,0,649
26.06.2022 15:00 - 26.06.2022 16:00,0,488
26.06.2022 16:00 - 26.06.2022 17:00,0,234
26.06.2022 17:00 - 26.06.2022 18:00,0,197
26.06.2022 18:00 - 26.06.2022 19:00,0,129
26.06.2022 19:00 - 26.06.2022 20:00,0,103
26.06.2022 20:00 - 26.06.2022 21:00,0,16
26.06.2022 21:00 - 26.06.2022 22:00,0,94
26.06.2022 22:00 - 26.06.2022 23:00,0,184
26.06.2022 23:00 - 27.06.2022 00:00,0,245
27.06.2022 00:00 - 27.06.2022 01:00,N/A,N/A
27.06.2022 01:00 - 27.06.2022 02:00,N/A,N/A
27.06.2022 02:00 - 27.06.2022 03:00,N/A,N/A
27.06.2022 03:00 - 27.06.2022 04:00,137,0
27.06.2022 04:00 - 27.06.2022 05:00,N/A,N/A
27.06.2022 05:00 - 27.06.2022 06:00,N/A,N/A
27.06.2022 06:00 - 27.06.2022 07:00,N/A,N/A
27.06.2022 07:00 - 27.06.2022 08:00,N/A,N/A
27.06.2022 08:00 - 27.06.2022 09:00,N/A,N/A
27.06.2022 09:00 - 27.06.2022 10:00,N/A,N/A
27.06.2022 10:00 - 27.06.2022 11:00,N/A,N/A
27.06.2022 11:00 - 27.06.2022 12:00,N/A,N/A
27.06.2022 12:00 - 27.06.2022 13:00,N/A,N/A
27.06.2022 13:00 - 27.06.2022 14:00,N/A,N/A
27.06.2022 14:00 - 27.06.2022 15:00,N/A,N/A
27.06.2022 15:00 - 27.06.2022 16:00,N/A,N/A
27.06.2022 16:00 - 27.06.2022 17:00,N/A,N/A
27.06.2022 17:00 - 27.06.2022 18:00,N/A,N/A
27.06.2022 18:00 - 27.06.2022 19:00,N/A,N/A
27.06.2022 19:00 - 27.06.2022 20:00,N/A,N/A
27.06.2022 20:00 - 27.06.2022 21:00,N/A,N/A
27.06.2022 21:00 - 27.06.2022 22:00,N/A,N/A
27.06.2022 22:00 - 27.06.2022 23:00,N/A,N/A
27.06.2022 23:00 - 28.06.2022 00:00,N/A,N/A
28.06.2022 00:00 - 28.06.2022 01:00,N/A,N/A
28.06.2022 01:00 - 28.06.2022 02:00,N/A,N/A
28.06.2022 02:00 - 28.06.2022 03:00,N/A,N/A
28.06.2022 03:00 - 28.06.2022 04:00,N/A,N/A
28.06.2022 04:00 - 28.06.2022 05:00,N/A,N/A
28.06.2022 05:00 - 28.06.2022 06:00,N/A,N/A
28.06.2022 06:00 - 28.06.2022 07:00,N/A,N/A
28.06.2022 07:00 - 28.06.2022 08:00,N/A,N/A
28.06.2022 08:00 - 28.06.2022 09:00,N/A,N/A
28.06.2022 09:00 - 28.06.2022 10:00,N/A,N/A
28.06.2022 10:00 - 28.06.2022 11:00,N/A,N/A
28.06.2022 11:00 - 28.06.2022 12:00,N/A,N/A
28.06.2022 12:00 - 28.06.2022 13:00,N/A,N/A
28.06.2022 13:00 - 28.06.2022 14:00,N/A,N/A
28.06.2022 14:00 - 28.06.2022 15:00,N/A,N/A
28.06.2022 15:00 - 28.06.2022 16:00,N/A,N/A
28.06.2022 16:00 - 28.06.2022 17:00,N/A,N/A
28.06.2022 17:00 - 28.06.2022 18:00,N/A,N/A
28.06.2022 18:00 - 28.06.2022 19:00,N/A,N/A
28.06.2022 19:00 - 28.06.2022 20:00,N/A,N/A
28.06.2022 20:00 - 28.06.2022 21:00,N/A,N/A
28.06.2022 21:00 - 28.06.2022 22:00,N/A,N/A
28.06.2022 22:00 - 28.06.2022 23:00,N/A,N/A
28.06.2022 23:00 - 29.06.2022 00:00,N/A,N/A
29.06.2022 00:00 - 29.06.2022 01:00,N/A,N/A
29.06.2022 01:00 - 29.06.2022 02:00,N/A,N/A
29.06.2022 02:00 - 29.06.2022 03:00,N/A,N/A
29.06.2022 03:00 - 29.06.2022 04:00,N/A,N/A
29.06.2022 04:00 - 29.06.2022 05:00,N/A,N/A
29.06.2022 05:00 - 29.06.2022 06:00,N/A,N/A
29.06.2022 06:00 - 29.06.2022 07:00,N/A,N/A
29.06.2022 07:00 - 29.06.2022 08:00,N/A,N/A
29.06.2022 08:00 - 29.06.2022 09:00,N/A,N/A
29.06.2022 09:00 - 29.06.2022 10:00,N/A,N/A
29.06.2022 10:00 - 29.06.2022 11:00,N/A,N/A
29.06.2022 11:00 - 29.06.2022 12:00,N/A,N/A
29.06.2022 12:00 - 29.06.2022 13:00,N/A,N/A
29.06.2022 13:00 - 29.06.2022 14:00,N/A,N/A
29.06.2022 14:00 - 29.06.2022 15:00,N/A,N/A
29.06.2022 15:00 - 29.06.2022 16:00,N/A,N/A
29.06.2022 16:00 - 29.06.2022 17:00,N/A,N/A
29.06.2022 17:00 - 29.06.2022 18:00,N/A,N/A
29.06.2022 18:00 - 29.06.2022 19:00,N/A,N/A
29.06.2022 19:00 - 29.06.2022 20:00,N/A,N/A
29.06.2022 20:00 - 29.06.2022 21:00,N/A,N/A
29.06.2022 21:00 - 29.06.2022 22:00,N/A,N/A
29.06.2022 22:00 - 29.06.2022 23:00,N/A,N/A
29.06.2022 23:00 - 30.06.2022 00:00,N/A,N/A
30.06.2022 00:00 - 30.06.2022 01:00,N/A,N/A
30.06.2022 01:00 - 30.06.2022 02:00,N/A,N/A
30.06.2022 02:00 - 30.06.2022 03:00,N/A,N/A
30.06.2022 03:00 - 30.06.2022 04:00,N/A,N/A
30.06.2022 04:00 - 30.06.2022 05:00,N/A,N/A
30.06.2022 05:00 - 30.06.2022 06:00,N/A,N/A
30.06.2022 06:00 - 30.06.2022 07:00,N/A,N/A
30.06.2022 07:00 - 30.06.2022 08:00,N/A,N/A
30.06.2022 08:00 - 30.06.2022 09:00,N/A,N/A
30.06.2022 09:00 - 30.06.2022 10:00,N/A,N/A
30.06.2022 10:00 - 30.06.2022 11:00,N/A,N/A
30.06.2022 11:00 - 30.06.2022 12:00,N/A,N/A
30.06.2022 12:00 - 30.06.2022 13:00,N/A,N/A
30.06.2022 13:00 - 30.06.2022 14:00,N/A,N/A
30.06.2022 14:00 - 30.06.2022 15:00,N/A,N/A
30.06.2022 15:00 - 30.06.2022 16:00,N/A,N/A
30.06.2022 16:00 - 30.06.2022 17:00,N/A,N/A
30.06.2022 17:00 - 30.06.2022 18:00,N/A,N/A
30.06.2022 18:00 - 30.06.2022 19:00,N/A,N/A
30.06.2022 19:00 - 30.06.2022 20:00,N/A,N/A
30.06.2022 20:00 - 30.06.2022 21:00,N/A,N/A
30.06.2022 21:00 - 30.06.2022 22:00,N/A,N/A
30.06.2022 22:00 - 30.06.2022 23:00,N/A,N/A
30.06.2022 23:00 - 01.07.2022 00:00,N/A,N/A
01.07.2022 00:00 - 01.07.2022 01:00,N/A,N/A
01.07.2022 01:00 - 01.07.2022 02:00,N/A,N/A
01.07.2022 02:00 - 01.07.2022 03:00,N/A,N/A
01.07.2022 03:00 - 01.07.2022 04:00,N/A,N/A
01.07.2022 04:00 - 01.07.2022 05:00,N/A,N/A
01.07.2022 05:00 - 01.07.2022 06:00,N/A,N/A
01.07.2022 06:00 - 01.07.2022 07:00,N/A,N/A
01.07.2022 07:00 - 01.07.2022 08:00,N/A,N/A
01.07.2022 08:00 - 01.07.2022 09:00,N/A,N/A
01.07.2022 09:00 - 01.07.2022 10:00,N/A,N/A
01.07.2022 10:00 - 01.07.2022 11:00,N/A,N/A
01.07.2022 11:00 - 01.07.2022 12:00,N/A,N/A
01.07.2022 12:00 - 01.07.2022 13:00,N/A,N/A
01.07.2022 13:00 - 01.07.2022 14:00,N/A,N/A
01.07.2022 14:00 - 01.07.2022 15:00,N/A,N/A
01.07.2022 15:00 - 01.07.2022 16:00,N/A,N/A
01.07.2022 16:00 - 01.07.2022 17:00,N/A,N/A
01.07.2022 17:00 - 01.07.2022 18:00,N/A,N/A
01.07.2022 18:00 - 01.07.2022 19:00,N/A,N/A
01.07.2022 19:00 - 01.07.2022 20:00,N/A,N/A
01.07.2022 20:00 - 01.07.2022 21:00,N/A,N/A
01.07.2022 21:00 - 01.07.2022 22:00,N/A,N/A
01.07.2022 22:00 - 01.07.2022 23:00,N/A,N/A
01.07.2022 23:00 - 02.07.2022 00:00,N/A,N/A
02.07.2022 00:00 - 02.07.2022 01:00,N/A,N/A
02.07.2022 01:00 - 02.07.2022 02:00,N/A,N/A
02.07.2022 02:00 - 02.07.2022 03:00,N/A,N/A
02.07.2022 03:00 - 02.07.2022 04:00,N/A,N/A
02.07.2022 04:00 - 02.07.2022 05:00,N/A,N/A
02.07.2022 05:00 - 02.07.2022 06:00,N/A,N/A
02.07.2022 06:00 - 02.07.2022 07:00,N/A,N/A
02.07.2022 07:00 - 02.07.2022 08:00,N/A,N/A
02.07.2022 08:00 - 02.07.2022 09:00,N/A,N/A
02.07.2022 09:00 - 02.07.2022 10:00,N/A,N/A
02.07.2022 10:00 - 02.07.2022 11:00,N/A,N/A
02.07.2022 11:00 - 02.07.2022 12:00,N/A,N/A
02.07.2022 12:00 - 02.07.2022 13:00,N/A,N/A
02.07.2022 13:00 - 02.07.2022 14:00,N/A,N/A
02.07.2022 14:00 - 02.07.2022 15:00,N/A,N/A
02.07.2022 15:00 - 02.07.2022 16:00,N/A,N/A
02.07.2022 16:00 - 02.07.2022 17:00,N/A,N/A
02.07.2022 17:00 - 02.07.2022 18:00,N/A,N/A
02.07.2022 18:00 - 02.07.2022 19:00,N/A,N/A
02.07.2022 19:00 - 02.07.2022 20:00,N/A,N/A
02.07.2022 20:00 - 02.07.2022 21:00,N/A,N/A
02.07.2022 21:00 - 02.07.2022 22:00,N/A,N/A
02.07.2022 22:00 - 02.07.2022 23:00,N/A,N/A
02.07.2022 23:00 - 03.07.2022 00:00,N/A,N/A
03.07.2022 00:00 - 03.07.2022 01:00,N/A,N/A
03.07.2022 01:00 - 03.07.2022 02:00,N/A,N/A
03.07.2022 02:00 - 03.07.2022 03:00,N/A,N/A
03.07.2022 03:00 - 03.07.2022 04:00,N/A,N/A
03.07.2022 04:00 - 03.07.2022 05:00,N/A,N/A
03.07.2022 05:00 - 03.07.2022 06:00,N/A,N/A
03.07.2022 06:00 - 03.07.2022 07:00,N/A,N/A
03.07.2022 07:00 - 03.07.2022 08:00,N/A,N/A
03.07.2022 08:00 - 03.07.2022 09:00,N/A,N/A
03.07.2022 09:00 - 03.07.2022 10:00,N/A,N/A
03.07.2022 10:00 - 03.07.2022 11:00,N/A,N/A
03.07.2022 11:00 - 03.07.2022 12:00,N/A,N/A
03.07.2022 12:00 - 03.07.2022 13:00,N/A,N/A
03.07.2022 13:00 - 03.07.2022 14:00,N/A,N/A
03.07.2022 14:00 - 03.07.2022 15:00,N/A,N/A
03.07.2022 15:00 - 03.07.2022 16:00,N/A,N/A
03.07.2022 16:00 - 03.07.2022 17:00,N/A,N/A
03.07.2022 17:00 - 03.07.2022 18:00,N/A,N/A
03.07.2022 18:00 - 03.07.2022 19:00,N/A,N/A
03.07.2022 19:00 - 03.07.2022 20:00,N/A,N/A
03.07.2022 20:00 - 03.07.2022 21:00,N/A,N/A
03.07.2022 21:00 - 03.07.2022 22:00,N/A,N/A
03.07.2022 22:00 - 03.07.2022 23:00,N/A,N/A
03.07.2022 23:00 - 04.07.2022 00:00,N/A,N/A
04.07.2022 00:00 - 04.07.2022 01:00,N/A,N/A
04.07.2022 01:00 - 04.07.2022 02:00,N/A,N/A
04.07.2022 02:00 - 04.07.2022 03:00,N/A,N/A
04.07.2022 03:00 - 04.07.2022 04:00,N/A,N/A
04.07.2022 04:00 - 04.07.2022 05:00,N/A,N/A
04.07.2022 05:00 - 04.07.2022 06:00,N/A,N/A
04.07.2022 06:00 - 04.07.2022 07:00,N/A,N/A
04.07.2022 07:00 - 04.07.2022 08:00,N/A,N/A
04.07.2022 08:00 - 04.07.2022 09:00,N/A,N/A
04.07.2022 09:00 - 04.07.2022 10:00,N/A,N/A
04.07.2022 10:00 - 04.07.2022 11:00,N/A,N/A
04.07.2022 11:00 - 04.07.2022 12:00,N/A,N/A
04.07.2022 12:00 - 04.07.2022 13:00,N/A,N/A
04.07.2022 13:00 - 04.07.2022 14:00,N/A,N/A
04.07.2022 14:00 - 04.07.2022 15:00,N/A,N/A
04.07.2022 15:00 - 04.07.2022 16:00,N/A,N/A
04.07.2022 16:00 - 04.07.2022 17:00,N/A,N/A
04.07.2022 17:00 - 04.07.2022 18:00,N/A,N/A
04.07.2022 18:00 - 04.07.2022 19:00,N/A,N/A
04.07.2022 19:00 - 04.07.2022 20:00,N/A,N/A
04.07.2022 20:00 - 04.07.2022 21:00,N/A,N/A
04.07.2022 21:00 - 04.07.2022 22:00,N/A,N/A
04.07.2022 22:00 - 04.07.2022 23:00,N/A,N/A
04.07.2022 23:00 - 05.07.2022 00:00,N/A,N/A
05.07.2022 00:00 - 05.07.2022 01:00,N/A,N/A
05.07.2022 01:00 - 05.07.2022 02:00,N/A,N/A
05.07.2022 02:00 - 05.07.2022 03:00,N/A,N/A
05.07.2022 03:00 - 05.07.2022 04:00,N/A,N/A
05.07.2022 04:00 - 05.07.2022 05:00,N/A,N/A
05.07.2022 05:00 - 05.07.2022 06:00,N/A,N/A
05.07.2022 06:00 - 05.07.2022 07:00,N/A,N/A
05.07.2022 07:00 - 05.07.2022 08:00,N/A,N/A
05.07.2022 08:00 - 05.07.2022 09:00,N/A,N/A
05.07.2022 09:00 - 05.07.2022 10:00,N/A,N/A
05.07.2022 10:00 - 05.07.2022 11:00,N/A,N/A
05.07.2022 11:00 - 05.07.2022 12:00,N/A,N/A
05.07.2022 12:00 - 05.07.2022 13:00,N/A,N/A
05.07.2022 13:00 - 05.07.2022 14:00,N/A,N/A
05.07.2022 14:00 - 05.07.2022 15:00,N/A,N/A
05.07.2022 15:00 - 05.07.2022 16:00,N/A,N/A
05.07.2022 16:00 - 05.07.2022 17:00,N/A,N/A
05.07.2022 17:00 - 05.07.2022 18:00,N/A,N/A
05.07.2022 18:00 - 05.07.2022 19:00,N/A,N/A
05.07.2022 19:00 - 05.07.2022 20:00,N/A,N/A
05.07.2022 20:00 - 05.07.2022 21:00,N/A,N/A
05.07.2022 21:00 - 05.07.2022 22:00,N/A,N/A
05.07.2022 22:00 - 05.07.2022 23:00,N/A,N/A
05.07.2022 23:00 - 06.07.2022 00:00,N/A,N/A
06.07.2022 00:00 - 06.07.2022 01:00,N/A,N/A
06.07.2022 01:00 - 06.07.2022 02:00,N/A,N/A
06.07.2022 02:00 - 06.07.2022 03:00,N/A,N/A
06.07.2022 03:00 - 06.07.2022 04:00,N/A,N/A
06.07.2022 04:00 - 06.07.2022 05:00,N/A,N/A
06.07.2022 05:00 - 06.07.2022 06:00,N/A,N/A
06.07.2022 06:00 - 06.07.2022 07:00,N/A,N/A
06.07.2022 07:00 - 06.07.2022 08:00,N/A,N/A
06.07.2022 08:00 - 06.07.2022 09:00,N/A,N/A
06.07.2022 09:00 - 06.07.2022 10:00,N/A,N/A
06.07.2022 10:00 - 06.07.2022 11:00,N/A,N/A
06.07.2022 11:00 - 06.07.2022 12:00,N/A,N/A
06.07.2022 12:00 - 06.07.2022 13:00,N/A,N/A
06.07.2022 13:00 - 06.07.2022 14:00,N/A,N/A
06.07.2022 14:00 - 06.07.2022 15:00,N/A,N/A
06.07.2022 15:00 - 06.07.2022 16:00,N/A,N/A
06.07.2022 16:00 - 06.07.2022 17:00,N/A,N/A
06.07.2022 17:00 - 06.07.2022 18:00,N/A,N/A
06.07.2022 18:00 - 06.07.2022 19:00,N/A,N/A
06.07.2022 19:00 - 06.07.2022 20:00,N/A,N/A
06.07.2022 20:00 - 06.07.2022 21:00,N/A,N/A
06.07.2022 21:00 - 06.07.2022 22:00,N/A,N/A
06.07.2022 22:00 - 06.07.2022 23:00,N/A,N/A
06.07.2022 23:00 - 07.07.2022 00:00,N/A,N/A
07.07.2022 00:00 - 07.07.2022 01:00,N/A,N/A
07.07.2022 01:00 - 07.07.2022 02:00,N/A,N/A
07.07.2022 02:00 - 07.07.2022 03:00,N/A,N/A
07.07.2022 03:00 - 07.07.2022 04:00,N/A,N/A
07.07.2022 04:00 - 07.07.2022 05:00,N/A,N/A
07.07.2022 05:00 - 07.07.2022 06:00,N/A,N/A
07.07.2022 06:00 - 07.07.2022 07:00,N/A,N/A
07.07.2022 07:00 - 07.07.2022 08:00,N/A,N/A
07.07.2022 08:00 - 07.07.2022 09:00,N/A,N/A
07.07.2022 09:00 - 07.07.2022 10:00,N/A,N/A
07.07.2022 10:00 - 07.07.2022 11:00,N/A,N/A
07.07.2022 11:00 - 07.07.2022 12:00,N/A,N/A
07.07.2022 12:00 - 07.07.2022 13:00,N/A,N/A
07.07.2022 13:00 - 07.07.2022 14:00,N/A,N/A
07.07.2022 14:00 - 07.07.2022 15:00,N/A,N/A
07.07.2022 15:00 - 07.07.2022 16:00,N/A,N/A
07.07.2022 16:00 - 07.07.2022 17:00,N/A,N/A
07.07.2022 17:00 - 07.07.2022 18:00,N/A,N/A
07.07.2022 18:00 - 07.07.2022 19:00,N/A,N/A
07.07.2022 19:00 - 07.07.2022 20:00,N/A,N/A
07.07.2022 20:00 - 07.07.2022 21:00,N/A,N/A
07.07.2022 21:00 - 07.07.2022 22:00,N/A,N/A
07.07.2022 22:00 - 07.07.2022 23:00,N/A,N/A
07.07.2022 23:00 - 08.07.2022 00:00,N/A,N/A
08.07.2022 00:00 - 08.07.2022 01:00,N/A,N/A
08.07.2022 01:00 - 08.07.2022 02:00,N/A,N/A
08.07.2022 02:00 - 08.07.2022 03:00,N/A,N/A
08.07.2022 03:00 - 08.07.2022 04:00,N/A,N/A
08.07.2022 04:00 - 08.07.2022 05:00,N/A,N/A
08.07.2022 05:00 - 08.07.2022 06:00,N/A,N/A
08.07.2022 06:00 - 08.07.2022 07:00,N/A,N/A
08.07.2022 07:00 - 08.07.2022 08:00,N/A,N/A
08.07.2022 08:00 - 08.07.2022 09:00,N/A,N/A
08.07.2022 09:00 - 08.07.2022 10:00,N/A,N/A
08.07.2022 10:00 - 08.07.2022 11:00,N/A,N/A
08.07.2022 11:00 - 08.07.2022 12:00,N/A,N/A
08.07.2022 12:00 - 08.07.2022 13:00,N/A,N/A
08.07.2022 13:00 - 08.07.2022 14:00,N/A,N/A
08.07.2022 14:00 - 08.07.2022 15:00,N/A,N/A
08.07.2022 15:00 - 08.07.2022 16:00,N/A,N/A
08.07.2022 16:00 - 08.07.2022 17:00,N/A,N/A
08.07.2022 17:00 - 08.07.2022 18:00,N/A,N/A
08.07.2022 18:00 - 08.07.2022 19:00,N/A,N/A
08.07.2022 19:00 - 08.07.2022 20:00,N/A,N/A
08.07.2022 20:00 - 08.07.2022 21:00,N/A,N/A
08.07.2022 21:00 - 08.07.2022 22:00,N/A,N/A
08.07.2022 22:00 - 08.07.2022 23:00,N/A,N/A
08.07.2022 23:00 - 09.07.2022 00:00,N/A,N/A
09.07.2022 00:00 - 09.07.2022 01:00,N/A,N/A
09.07.2022 01:00 - 09.07.2022 02:00,N/A,N/A
09.07.2022 02:00 - 09.07.2022 03:00,N/A,N/A
09.07.2022 03:00 - 09.07.2022 04:00,N/A,N/A
09.07.2022 04:00 - 09.07.2022 05:00,N/A,N/A
09.07.2022 05:00 - 09.07.2022 06:00,N/A,N/A
09.07.2022 06:00 - 09.07.2022 07:00,N/A,N/A
09.07.2022 07:00 - 09.07.2022 08:00,N/A,N/A
09.07.2022 08:00 - 09.07.2022 09:00,N/A,N/A
09.07.2022 09:00 - 09.07.2022 10:00,N/A,N/A
09.07.2022 10:00 - 09.07.2022 11:00,N/A,N/A
09.07.2022 11:00 - 09.07.2022 12:00,N/A,N/A
09.07.2022 12:00 - 09.07.2022 13:00,N/A,N/A
09.07.2022 13:00 - 09.07.2022 14:00,N/A,N/A
09.07.2022 14:00 - 09.07.2022 15:00,N/A,N/A
09.07.2022 15:00 - 09.07.2022 16:00,N/A,N/A
09.07.2022 16:00 - 09.07.2022 17:00,N/A,N/A
09.07.2022 17:00 - 09.07.2022 18:00,N/A,N/A
09.07.2022 18:00 - 09.07.2022 19:00,N/A,N/A
09.07.2022 19:00 - 09.07.2022 20:00,N/A,N/A
09.07.2022 20:00 - 09.07.2022 21:00,N/A,N/A
09.07.2022 21:00 - 09.07.2022 22:00,N/A,N/A
09.07.2022 22:00 - 09.07.2022 23:00,N/A,N/A
09.07.2022 23:00 - 10.07.2022 00:00,N/A,N/A
10.07.2022 00:00 - 10.07.2022 01:00,N/A,N/A
10.07.2022 01:00 - 10.07.2022 02:00,N/A,N/A
10.07.2022 02:00 - 10.07.2022 03:00,N/A,N/A
10.07.2022 03:00 - 10.07.2022 04:00,N/A,N/A
10.07.2022 04:00 - 10.07.2022 05:00,N/A,N/A
10.07.2022 05:00 - 10.07.2022 06:00,N/A,N/A
10.07.2022 06:00 - 10.07.2022 07:00,N/A,N/A
10.07.2022 07:00 - 10.07.2022 08:00,N/A,N/A
10.07.2022 08:00 - 10.07.2022 09:00,N/A,N/A
10.07.2022 09:00 - 10.07.2022 10:00,N/A,N/A
10.07.2022 10:00 - 10.07.2022 11:00,N/A,N/A
10.07.2022 11:00 - 10.07.2022 12:00,N/A,N/A
10.07.2022 12:00 - 10.07.2022 13:00,N/A,N/A
10.07.2022 13:00 - 10.07.2022 14:00,N/A,N/A
10.07.2022 14:00 - 10.07.2022 15:00,N/A,N/A
10.07.2022 15:00 - 10.07.2022 16:00,N/A,N/A
10.07.2022 16:00 - 10.07.2022 17:00,N/A,N/A
10.07.2022 17:00 - 10.07.2022 18:00,N/A,N/A
10.07.2022 18:00 - 10.07.2022 19:00,N/A,N/A
10.07.2022 19:00 - 10.07.2022 20:00,N/A,N/A
10.07.2022 20:00 - 10.07.2022 21:00,N/A,N/A
10.07.2022 21:00 - 10.07.2022 22:00,N/A,N/A
10.07.2022 22:00 - 10.07.2022 23:00,N/A,N/A
10.07.2022 23:00 - 11.07.2022 00:00,N/A,N/A
11.07.2022 00:00 - 11.07.2022 01:00,N/A,N/A
11.07.2022 01:00 - 11.07.2022 02:00,N/A,N/A
11.07.2022 02:00 - 11.07.2022 03:00,N/A,N/A
11.07.2022 03:00 - 11.07.2022 04:00,N/A,N/A
11.07.2022 04:00 - 11.07.2022 05:00,N/A,N/A
11.07.2022 05:00 - 11.07.2022 06:00,N/A,N/A
11.07.2022 06:00 - 11.07.2022 07:00,N/A,N/A
11.07.2022 07:00 - 11.07.2022 08:00,N/A,N/A
11.07.2022 08:00 - 11.07.2022 09:00,N/A,N/A
11.07.2022 09:00 - 11.07.2022 10:00,N/A,N/A
11.07.2022 10:00 - 11.07.2022 11:00,N/A,N/A
11.07.2022 11:00 - 11.07.2022 12:00,N/A,N/A
11.07.2022 12:00 - 11.07.2022 13:00,N/A,N/A
11.07.2022 13:00 - 11.07.2022 14:00,N/A,N/A
11.07.2022 14:00 - 11.07.2022 15:00,N/A,N/A
11.07.2022 15:00 - 11.07.2022 16:00,N/A,N/A
11.07.2022 16:00 - 11.07.2022 17:00,N/A,N/A
11.07.2022 17:00 - 11.07.2022 18:00,N/A,N/A
11.07.2022 18:00 - 11.07.2022 19:00,N/A,N/A
11.07.2022 19:00 - 11.07.2022 20:00,N/A,N/A
11.07.2022 20:00 - 11.07.2022 21:00,N/A,N/A
11.07.2022 21:00 - 11.07.2022 22:00,N/A,N/A
11.07.2022 22:00 - 11.07.2022 23:00,N/A,N/A
11.07.2022 23:00 - 12.07.2022 00:00,N/A,N/A
12.07.2022 00:00 - 12.07.2022 01:00,N/A,N/A
12.07.2022 01:00 - 12.07.2022 02:00,N/A,N/A
12.07.2022 02:00 - 12.07.2022 03:00,N/A,N/A
12.07.2022 03:00 - 12.07.2022 04:00,N/A,N/A
12.07.2022 04:00 - 12.07.2022 05:00,N/A,N/A
12.07.2022 05:00 - 12.07.2022 06:00,N/A,N/A
12.07.2022 06:00 - 12.07.2022 07:00,N/A,N/A
12.07.2022 07:00 - 12.07.2022 08:00,N/A,N/A
12.07.2022 08:00 - 12.07.2022 09:00,N/A,N/A
12.07.2022 09:00 - 12.07.2022 10:00,N/A,N/A
12.07.2022 10:00 - 12.07.2022 11:00,N/A,N/A
12.07.2022 11:00 - 12.07.2022 12:00,N/A,N/A
12.07.2022 12:00 - 12.07.2022 13:00,N/A,N/A
12.07.2022 13:00 - 12.07.2022 14:00,N/A,N/A
12.07.2022 14:00 - 12.07.2022 15:00,N/A,N/A
12.07.2022 15:00 - 12.07.2022 16:00,N/A,N/A
12.07.2022 16:00 - 12.07.2022 17:00,N/A,N/A
12.07.2022 17:00 - 12.07.2022 18:00,N/A,N/A
12.07.2022 18:00 - 12.07.2022 19:00,N/A,N/A
12.07.2022 19:00 - 12.07.2022 20:00,N/A,N/A
12.07.2022 20:00 - 12.07.2022 21:00,N/A,N/A
12.07.2022 21:00 - 12.07.2022 22:00,N/A,N/A
12.07.2022 22:00 - 12.07.2022 23:00,N/A,N/A
12.07.2022 23:00 - 13.07.2022 00:00,N/A,N/A
13.07.2022 00:00 - 13.07.2022 01:00,N/A,N/A
13.07.2022 01:00 - 13.07.2022 02:00,N/A,N/A
13.07.2022 02:00 - 13.07.2022 03:00,N/A,N/A
13.07.2022 03:00 - 13.07.2022 04:00,N/A,N/A
13.07.2022 04:00 - 13.07.2022 05:00,N/A,N/A
13.07.2022 05:00 - 13.07.2022 06:00,N/A,N/A
13.07.2022 06:00 - 13.07.2022 07:00,N/A,N/A
