"Time (CET/CEST)","BZN|FR > BZN|GB(IFA2) [MW]","BZN|GB(IFA2) > BZN|FR [MW]"
"23.03.2022 20:00 - 23.03.2022 21:00","621","0"
"23.03.2022 21:00 - 23.03.2022 22:00","107","0"
"23.03.2022 22:00 - 23.03.2022 23:00","0","263"
"23.03.2022 23:00 - 24.03.2022 00:00","0","191"
"24.03.2022 00:00 - 24.03.2022 01:00","0","83"
"24.03.2022 01:00 - 24.03.2022 02:00","203","0"
"24.03.2022 02:00 - 24.03.2022 03:00","214","0"
"24.03.2022 03:00 - 24.03.2022 04:00","29","0"
"24.03.2022 04:00 - 24.03.2022 05:00","0","313"
"24.03.2022 05:00 - 24.03.2022 06:00","0","664"
"24.03.2022 06:00 - 24.03.2022 07:00","0","722"
"24.03.2022 07:00 - 24.03.2022 08:00","0","385"
"24.03.2022 08:00 - 24.03.2022 09:00","735","0"
"24.03.2022 09:00 - 24.03.2022 10:00","1014","0"
"24.03.2022 10:00 - 24.03.2022 11:00","785","0"
"24.03.2022 11:00 - 24.03.2022 12:00","219","0"
"24.03.2022 12:00 - 24.03.2022 13:00","0","38"
"24.03.2022 13:00 - 24.03.2022 14:00","310","0"
"24.03.2022 14:00 - 24.03.2022 15:00","144","0"
"24.03.2022 15:00 - 24.03.2022 16:00","353","0"
"24.03.2022 16:00 - 24.03.2022 17:00","318","0"
"24.03.2022 17:00 - 24.03.2022 18:00","159","0"
"24.03.2022 18:00 - 24.03.2022 19:00","542","0"
"24.03.2022 19:00 - 24.03.2022 20:00","809","0"
"24.03.2022 20:00 - 24.03.2022 21:00","1017","0"
"24.03.2022 21:00 - 24.03.2022 22:00","861","0"
"24.03.2022 22:00 - 24.03.2022 23:00","88","0"
"24.03.2022 23:00 - 25.03.2022 00:00","152","0"
"25.03.2022 00:00 - 25.03.2022 01:00","0","3"
"25.03.2022 01:00 - 25.03.2022 02:00","182","0"
"25.03.2022 02:00 - 25.03.2022 03:00","0","10"
"25.03.2022 03:00 - 25.03.2022 04:00","104","0"
"25.03.2022 04:00 - 25.03.2022 05:00","90","0"
"25.03.2022 05:00 - 25.03.2022 06:00","0","250"
"25.03.2022 06:00 - 25.03.2022 07:00","0","139"
"25.03.2022 07:00 - 25.03.2022 08:00","572","0"
"25.03.2022 08:00 - 25.03.2022 09:00","833","0"
"25.03.2022 09:00 - 25.03.2022 10:00","1020","0"
"25.03.2022 10:00 - 25.03.2022 11:00","1013","0"
"25.03.2022 11:00 - 25.03.2022 12:00","381","0"
"25.03.2022 12:00 - 25.03.2022 13:00","70","0"
"25.03.2022 13:00 - 25.03.2022 14:00","0","19"
"25.03.2022 14:00 - 25.03.2022 15:00","66","0"
"25.03.2022 15:00 - 25.03.2022 16:00","281","0"
"25.03.2022 16:00 - 25.03.2022 17:00","115","0"
"25.03.2022 17:00 - 25.03.2022 18:00","202","0"
"25.03.2022 18:00 - 25.03.2022 19:00","813","0"
"25.03.2022 19:00 - 25.03.2022 20:00","899","0"
"25.03.2022 20:00 - 25.03.2022 21:00","1022","0"
"25.03.2022 21:00 - 25.03.2022 22:00","1017","0"
"25.03.2022 22:00 - 25.03.2022 23:00","564","0"
"25.03.2022 23:00 - 26.03.2022 00:00","556","0"
"26.03.2022 00:00 - 26.03.2022 01:00","726","0"
"26.03.2022 01:00 - 26.03.2022 02:00","780","0"
"26.03.2022 02:00 - 26.03.2022 03:00","866","0"
"26.03.2022 03:00 - 26.03.2022 04:00","974","0"
"26.03.2022 04:00 - 26.03.2022 05:00","831","0"
"26.03.2022 05:00 - 26.03.2022 06:00","547","0"
"26.03.2022 06:00 - 26.03.2022 07:00","295","0"
"26.03.2022 07:00 - 26.03.2022 08:00","594","0"
"26.03.2022 08:00 - 26.03.2022 09:00","838","0"
"26.03.2022 09:00 - 26.03.2022 10:00","1018","0"
"26.03.2022 10:00 - 26.03.2022 11:00","925","0"
"26.03.2022 11:00 - 26.03.2022 12:00","905","0"
"26.03.2022 12:00 - 26.03.2022 13:00","819","0"
"26.03.2022 13:00 - 26.03.2022 14:00","522","0"
"26.03.2022 14:00 - 26.03.2022 15:00","1013","0"
"26.03.2022 15:00 - 26.03.2022 16:00","1021","0"
"26.03.2022 16:00 - 26.03.2022 17:00","797","0"
"26.03.2022 17:00 - 26.03.2022 18:00","263","0"
"26.03.2022 18:00 - 26.03.2022 19:00","953","0"
"26.03.2022 19:00 - 26.03.2022 20:00","1023","0"
"26.03.2022 20:00 - 26.03.2022 21:00","1019","0"
"26.03.2022 21:00 - 26.03.2022 22:00","712","0"
"26.03.2022 22:00 - 26.03.2022 23:00","159","0"
"26.03.2022 23:00 - 27.03.2022 00:00","12","0"
"27.03.2022 00:00 - 27.03.2022 01:00","698","0"
"27.03.2022 01:00 - 27.03.2022 02:00","N/A","N/A"
"27.03.2022 02:00 - 27.03.2022 03:00","",""
"27.03.2022 03:00 - 27.03.2022 04:00","1013","0"
"27.03.2022 04:00 - 27.03.2022 05:00","756","0"
"27.03.2022 05:00 - 27.03.2022 06:00","624","0"
"27.03.2022 06:00 - 27.03.2022 07:00","468","0"
"27.03.2022 07:00 - 27.03.2022 08:00","177","0"
"27.03.2022 08:00 - 27.03.2022 09:00","121","0"
"27.03.2022 09:00 - 27.03.2022 10:00","588","0"
"27.03.2022 10:00 - 27.03.2022 11:00","1014","0"
"27.03.2022 11:00 - 27.03.2022 12:00","1024","0"
"27.03.2022 12:00 - 27.03.2022 13:00","1024","0"
"27.03.2022 13:00 - 27.03.2022 14:00","1025","0"
"27.03.2022 14:00 - 27.03.2022 15:00","1025","0"
"27.03.2022 15:00 - 27.03.2022 16:00","1026","0"
"27.03.2022 16:00 - 27.03.2022 17:00","1026","0"
"27.03.2022 17:00 - 27.03.2022 18:00","1026","0"
"27.03.2022 18:00 - 27.03.2022 19:00","1024","0"
"27.03.2022 19:00 - 27.03.2022 20:00","928","0"
"27.03.2022 20:00 - 27.03.2022 21:00","1021","0"
"27.03.2022 21:00 - 27.03.2022 22:00","1018","0"
"27.03.2022 22:00 - 27.03.2022 23:00","857","0"
"27.03.2022 23:00 - 28.03.2022 00:00","607","0"
"28.03.2022 00:00 - 28.03.2022 01:00","0","40"
"28.03.2022 01:00 - 28.03.2022 02:00","0","266"
"28.03.2022 02:00 - 28.03.2022 03:00","112","0"
"28.03.2022 03:00 - 28.03.2022 04:00","265","0"
"28.03.2022 04:00 - 28.03.2022 05:00","0","18"
"28.03.2022 05:00 - 28.03.2022 06:00","0","310"
"28.03.2022 06:00 - 28.03.2022 07:00","0","976"
"28.03.2022 07:00 - 28.03.2022 08:00","0","764"
"28.03.2022 08:00 - 28.03.2022 09:00","0","425"
"28.03.2022 09:00 - 28.03.2022 10:00","58","0"
"28.03.2022 10:00 - 28.03.2022 11:00","400","0"
"28.03.2022 11:00 - 28.03.2022 12:00","147","0"
"28.03.2022 12:00 - 28.03.2022 13:00","265","0"
"28.03.2022 13:00 - 28.03.2022 14:00","0","19"
"28.03.2022 14:00 - 28.03.2022 15:00","0","220"
"28.03.2022 15:00 - 28.03.2022 16:00","0","347"
"28.03.2022 16:00 - 28.03.2022 17:00","0","114"
"28.03.2022 17:00 - 28.03.2022 18:00","218","0"
"28.03.2022 18:00 - 28.03.2022 19:00","302","0"
"28.03.2022 19:00 - 28.03.2022 20:00","208","0"
"28.03.2022 20:00 - 28.03.2022 21:00","495","0"
"28.03.2022 21:00 - 28.03.2022 22:00","571","0"
"28.03.2022 22:00 - 28.03.2022 23:00","188","0"
"28.03.2022 23:00 - 29.03.2022 00:00","0","590"
"29.03.2022 00:00 - 29.03.2022 01:00","0","187"
"29.03.2022 01:00 - 29.03.2022 02:00","0","206"
"29.03.2022 02:00 - 29.03.2022 03:00","0","122"
"29.03.2022 03:00 - 29.03.2022 04:00","0","108"
"29.03.2022 04:00 - 29.03.2022 05:00","0","162"
"29.03.2022 05:00 - 29.03.2022 06:00","0","496"
"29.03.2022 06:00 - 29.03.2022 07:00","0","985"
"29.03.2022 07:00 - 29.03.2022 08:00","0","988"
"29.03.2022 08:00 - 29.03.2022 09:00","0","454"
"29.03.2022 09:00 - 29.03.2022 10:00","85","0"
"29.03.2022 10:00 - 29.03.2022 11:00","389","0"
"29.03.2022 11:00 - 29.03.2022 12:00","167","0"
"29.03.2022 12:00 - 29.03.2022 13:00","357","0"
"29.03.2022 13:00 - 29.03.2022 14:00","646","0"
"29.03.2022 14:00 - 29.03.2022 15:00","0","23"
"29.03.2022 15:00 - 29.03.2022 16:00","0","45"
"29.03.2022 16:00 - 29.03.2022 17:00","0","521"
"29.03.2022 17:00 - 29.03.2022 18:00","203","0"
"29.03.2022 18:00 - 29.03.2022 19:00","186","0"
"29.03.2022 19:00 - 29.03.2022 20:00","236","0"
"29.03.2022 20:00 - 29.03.2022 21:00","0","250"
"29.03.2022 21:00 - 29.03.2022 22:00","0","429"
"29.03.2022 22:00 - 29.03.2022 23:00","0","471"
"29.03.2022 23:00 - 30.03.2022 00:00","0","622"
"30.03.2022 00:00 - 30.03.2022 01:00","0","104"
"30.03.2022 01:00 - 30.03.2022 02:00","0","220"
"30.03.2022 02:00 - 30.03.2022 03:00","0","34"
"30.03.2022 03:00 - 30.03.2022 04:00","152","0"
"30.03.2022 04:00 - 30.03.2022 05:00","0","89"
"30.03.2022 05:00 - 30.03.2022 06:00","0","512"
"30.03.2022 06:00 - 30.03.2022 07:00","0","760"
"30.03.2022 07:00 - 30.03.2022 08:00","0","961"
"30.03.2022 08:00 - 30.03.2022 09:00","0","650"
"30.03.2022 09:00 - 30.03.2022 10:00","0","704"
"30.03.2022 10:00 - 30.03.2022 11:00","0","878"
"30.03.2022 11:00 - 30.03.2022 12:00","0","993"
"30.03.2022 12:00 - 30.03.2022 13:00","0","997"
"30.03.2022 13:00 - 30.03.2022 14:00","0","997"
"30.03.2022 14:00 - 30.03.2022 15:00","0","997"
"30.03.2022 15:00 - 30.03.2022 16:00","0","996"
"30.03.2022 16:00 - 30.03.2022 17:00","0","938"
"30.03.2022 17:00 - 30.03.2022 18:00","0","418"
"30.03.2022 18:00 - 30.03.2022 19:00","0","279"
"30.03.2022 19:00 - 30.03.2022 20:00","0","734"
"30.03.2022 20:00 - 30.03.2022 21:00","0","600"
"30.03.2022 21:00 - 30.03.2022 22:00","0","482"
"30.03.2022 22:00 - 30.03.2022 23:00","0","586"
"30.03.2022 23:00 - 31.03.2022 00:00","0","839"
"31.03.2022 00:00 - 31.03.2022 01:00","0","63"
"31.03.2022 01:00 - 31.03.2022 02:00","0","95"
"31.03.2022 02:00 - 31.03.2022 03:00","155","0"
"31.03.2022 03:00 - 31.03.2022 04:00","303","0"
"31.03.2022 04:00 - 31.03.2022 05:00","147","0"
"31.03.2022 05:00 - 31.03.2022 06:00","0","315"
"31.03.2022 06:00 - 31.03.2022 07:00","0","866"
"31.03.2022 07:00 - 31.03.2022 08:00","0","995"
"31.03.2022 08:00 - 31.03.2022 09:00","0","987"
"31.03.2022 09:00 - 31.03.2022 10:00","0","948"
"31.03.2022 10:00 - 31.03.2022 11:00","0","735"
"31.03.2022 11:00 - 31.03.2022 12:00","0","989"
"31.03.2022 12:00 - 31.03.2022 13:00","0","997"
"31.03.2022 13:00 - 31.03.2022 14:00","0","997"
"31.03.2022 14:00 - 31.03.2022 15:00","0","995"
"31.03.2022 15:00 - 31.03.2022 16:00","0","888"
"31.03.2022 16:00 - 31.03.2022 17:00","0","741"
"31.03.2022 17:00 - 31.03.2022 18:00","0","571"
"31.03.2022 18:00 - 31.03.2022 19:00","0","379"
"31.03.2022 19:00 - 31.03.2022 20:00","0","431"
"31.03.2022 20:00 - 31.03.2022 21:00","0","112"
"31.03.2022 21:00 - 31.03.2022 22:00","276","0"
"31.03.2022 22:00 - 31.03.2022 23:00","0","338"
"31.03.2022 23:00 - 01.04.2022 00:00","0","283"
"01.04.2022 00:00 - 01.04.2022 01:00","0","806"
"01.04.2022 01:00 - 01.04.2022 02:00","0","922"
"01.04.2022 02:00 - 01.04.2022 03:00","0","822"
"01.04.2022 03:00 - 01.04.2022 04:00","0","728"
"01.04.2022 04:00 - 01.04.2022 05:00","0","830"
"01.04.2022 05:00 - 01.04.2022 06:00","0","992"
"01.04.2022 06:00 - 01.04.2022 07:00","0","997"
"01.04.2022 07:00 - 01.04.2022 08:00","0","992"
"01.04.2022 08:00 - 01.04.2022 09:00","0","718"
"01.04.2022 09:00 - 01.04.2022 10:00","0","942"
"01.04.2022 10:00 - 01.04.2022 11:00","0","993"
"01.04.2022 11:00 - 01.04.2022 12:00","0","996"
"01.04.2022 12:00 - 01.04.2022 13:00","0","997"
"01.04.2022 13:00 - 01.04.2022 14:00","0","997"
"01.04.2022 14:00 - 01.04.2022 15:00","0","997"
"01.04.2022 15:00 - 01.04.2022 16:00","0","995"
"01.04.2022 16:00 - 01.04.2022 17:00","0","917"
"01.04.2022 17:00 - 01.04.2022 18:00","0","693"
"01.04.2022 18:00 - 01.04.2022 19:00","0","989"
"01.04.2022 19:00 - 01.04.2022 20:00","0","985"
"01.04.2022 20:00 - 01.04.2022 21:00","0","893"
"01.04.2022 21:00 - 01.04.2022 22:00","0","543"
"01.04.2022 22:00 - 01.04.2022 23:00","0","751"
"01.04.2022 23:00 - 02.04.2022 00:00","0","976"
"02.04.2022 00:00 - 02.04.2022 01:00","0","903"
"02.04.2022 01:00 - 02.04.2022 02:00","0","992"
"02.04.2022 02:00 - 02.04.2022 03:00","0","897"
"02.04.2022 03:00 - 02.04.2022 04:00","0","603"
"02.04.2022 04:00 - 02.04.2022 05:00","0","515"
"02.04.2022 05:00 - 02.04.2022 06:00","0","489"
"02.04.2022 06:00 - 02.04.2022 07:00","0","699"
"02.04.2022 07:00 - 02.04.2022 08:00","0","863"
"02.04.2022 08:00 - 02.04.2022 09:00","0","422"
"02.04.2022 09:00 - 02.04.2022 10:00","74","0"
"02.04.2022 10:00 - 02.04.2022 11:00","246","0"
"02.04.2022 11:00 - 02.04.2022 12:00","0","241"
"02.04.2022 12:00 - 02.04.2022 13:00","0","436"
"02.04.2022 13:00 - 02.04.2022 14:00","0","480"
"02.04.2022 14:00 - 02.04.2022 15:00","0","670"
"02.04.2022 15:00 - 02.04.2022 16:00","0","667"
"02.04.2022 16:00 - 02.04.2022 17:00","0","571"
"02.04.2022 17:00 - 02.04.2022 18:00","0","319"
"02.04.2022 18:00 - 02.04.2022 19:00","0","53"
"02.04.2022 19:00 - 02.04.2022 20:00","0","221"
"02.04.2022 20:00 - 02.04.2022 21:00","0","355"
"02.04.2022 21:00 - 02.04.2022 22:00","0","662"
"02.04.2022 22:00 - 02.04.2022 23:00","0","771"
"02.04.2022 23:00 - 03.04.2022 00:00","0","986"
"03.04.2022 00:00 - 03.04.2022 01:00","0","650"
"03.04.2022 01:00 - 03.04.2022 02:00","0","822"
"03.04.2022 02:00 - 03.04.2022 03:00","0","723"
"03.04.2022 03:00 - 03.04.2022 04:00","0","638"
"03.04.2022 04:00 - 03.04.2022 05:00","0","514"
"03.04.2022 05:00 - 03.04.2022 06:00","0","730"
"03.04.2022 06:00 - 03.04.2022 07:00","0","981"
"03.04.2022 07:00 - 03.04.2022 08:00","0","967"
"03.04.2022 08:00 - 03.04.2022 09:00","0","854"
"03.04.2022 09:00 - 03.04.2022 10:00","0","596"
"03.04.2022 10:00 - 03.04.2022 11:00","0","221"
"03.04.2022 11:00 - 03.04.2022 12:00","0","668"
"03.04.2022 12:00 - 03.04.2022 13:00","0","690"
"03.04.2022 13:00 - 03.04.2022 14:00","0","818"
"03.04.2022 14:00 - 03.04.2022 15:00","0","814"
"03.04.2022 15:00 - 03.04.2022 16:00","0","843"
"03.04.2022 16:00 - 03.04.2022 17:00","0","992"
"03.04.2022 17:00 - 03.04.2022 18:00","0","942"
"03.04.2022 18:00 - 03.04.2022 19:00","0","950"
"03.04.2022 19:00 - 03.04.2022 20:00","0","997"
"03.04.2022 20:00 - 03.04.2022 21:00","0","998"
"03.04.2022 21:00 - 03.04.2022 22:00","0","998"
"03.04.2022 22:00 - 03.04.2022 23:00","0","998"
"03.04.2022 23:00 - 04.04.2022 00:00","0","998"
"04.04.2022 00:00 - 04.04.2022 01:00","0","997"
"04.04.2022 01:00 - 04.04.2022 02:00","0","998"
"04.04.2022 02:00 - 04.04.2022 03:00","0","997"
"04.04.2022 03:00 - 04.04.2022 04:00","0","997"
"04.04.2022 04:00 - 04.04.2022 05:00","0","997"
"04.04.2022 05:00 - 04.04.2022 06:00","0","998"
"04.04.2022 06:00 - 04.04.2022 07:00","0","998"
"04.04.2022 07:00 - 04.04.2022 08:00","0","998"
"04.04.2022 08:00 - 04.04.2022 09:00","0","998"
"04.04.2022 09:00 - 04.04.2022 10:00","0","997"
"04.04.2022 10:00 - 04.04.2022 11:00","0","997"
"04.04.2022 11:00 - 04.04.2022 12:00","0","997"
"04.04.2022 12:00 - 04.04.2022 13:00","0","997"
"04.04.2022 13:00 - 04.04.2022 14:00","0","997"
"04.04.2022 14:00 - 04.04.2022 15:00","0","997"
"04.04.2022 15:00 - 04.04.2022 16:00","0","997"
"04.04.2022 16:00 - 04.04.2022 17:00","0","997"
"04.04.2022 17:00 - 04.04.2022 18:00","0","996"
"04.04.2022 18:00 - 04.04.2022 19:00","0","996"
"04.04.2022 19:00 - 04.04.2022 20:00","0","995"
"04.04.2022 20:00 - 04.04.2022 21:00","0","918"
"04.04.2022 21:00 - 04.04.2022 22:00","0","994"
"04.04.2022 22:00 - 04.04.2022 23:00","0","996"
"04.04.2022 23:00 - 05.04.2022 00:00","0","997"
"05.04.2022 00:00 - 05.04.2022 01:00","0","997"
"05.04.2022 01:00 - 05.04.2022 02:00","0","997"
"05.04.2022 02:00 - 05.04.2022 03:00","0","991"
"05.04.2022 03:00 - 05.04.2022 04:00","0","985"
"05.04.2022 04:00 - 05.04.2022 05:00","0","913"
"05.04.2022 05:00 - 05.04.2022 06:00","0","918"
"05.04.2022 06:00 - 05.04.2022 07:00","0","995"
"05.04.2022 07:00 - 05.04.2022 08:00","0","997"
"05.04.2022 08:00 - 05.04.2022 09:00","0","997"
"05.04.2022 09:00 - 05.04.2022 10:00","0","997"
"05.04.2022 10:00 - 05.04.2022 11:00","0","997"
"05.04.2022 11:00 - 05.04.2022 12:00","0","997"
"05.04.2022 12:00 - 05.04.2022 13:00","0","997"
"05.04.2022 13:00 - 05.04.2022 14:00","0","997"
"05.04.2022 14:00 - 05.04.2022 15:00","0","997"
"05.04.2022 15:00 - 05.04.2022 16:00","0","997"
"05.04.2022 16:00 - 05.04.2022 17:00","0","997"
"05.04.2022 17:00 - 05.04.2022 18:00","0","997"
"05.04.2022 18:00 - 05.04.2022 19:00","0","997"
"05.04.2022 19:00 - 05.04.2022 20:00","0","997"
"05.04.2022 20:00 - 05.04.2022 21:00","0","997"
"05.04.2022 21:00 - 05.04.2022 22:00","0","997"
"05.04.2022 22:00 - 05.04.2022 23:00","0","997"
"05.04.2022 23:00 - 06.04.2022 00:00","0","997"
"06.04.2022 00:00 - 06.04.2022 01:00","0","997"
"06.04.2022 01:00 - 06.04.2022 02:00","0","997"
"06.04.2022 02:00 - 06.04.2022 03:00","0","997"
"06.04.2022 03:00 - 06.04.2022 04:00","0","996"
"06.04.2022 04:00 - 06.04.2022 05:00","0","949"
"06.04.2022 05:00 - 06.04.2022 06:00","0","948"
"06.04.2022 06:00 - 06.04.2022 07:00","0","949"
"06.04.2022 07:00 - 06.04.2022 08:00","0","996"
"06.04.2022 08:00 - 06.04.2022 09:00","0","997"
"06.04.2022 09:00 - 06.04.2022 10:00","0","997"
"06.04.2022 10:00 - 06.04.2022 11:00","0","997"
"06.04.2022 11:00 - 06.04.2022 12:00","0","997"
"06.04.2022 12:00 - 06.04.2022 13:00","0","997"
"06.04.2022 13:00 - 06.04.2022 14:00","0","997"
"06.04.2022 14:00 - 06.04.2022 15:00","0","997"
"06.04.2022 15:00 - 06.04.2022 16:00","0","995"
"06.04.2022 16:00 - 06.04.2022 17:00","0","867"
"06.04.2022 17:00 - 06.04.2022 18:00","0","640"
"06.04.2022 18:00 - 06.04.2022 19:00","0","696"
"06.04.2022 19:00 - 06.04.2022 20:00","0","796"
"06.04.2022 20:00 - 06.04.2022 21:00","0","738"
"06.04.2022 21:00 - 06.04.2022 22:00","0","882"
"06.04.2022 22:00 - 06.04.2022 23:00","0","808"
"06.04.2022 23:00 - 07.04.2022 00:00","0","988"
"07.04.2022 00:00 - 07.04.2022 01:00","0","782"
"07.04.2022 01:00 - 07.04.2022 02:00","0","875"
"07.04.2022 02:00 - 07.04.2022 03:00","0","606"
"07.04.2022 03:00 - 07.04.2022 04:00","0","548"
"07.04.2022 04:00 - 07.04.2022 05:00","0","779"
"07.04.2022 05:00 - 07.04.2022 06:00","0","900"
"07.04.2022 06:00 - 07.04.2022 07:00","0","903"
"07.04.2022 07:00 - 07.04.2022 08:00","0","921"
"07.04.2022 08:00 - 07.04.2022 09:00","0","900"
"07.04.2022 09:00 - 07.04.2022 10:00","0","508"
"07.04.2022 10:00 - 07.04.2022 11:00","0","666"
"07.04.2022 11:00 - 07.04.2022 12:00","0","989"
"07.04.2022 12:00 - 07.04.2022 13:00","0","996"
"07.04.2022 13:00 - 07.04.2022 14:00","0","949"
"07.04.2022 14:00 - 07.04.2022 15:00","0","939"
"07.04.2022 15:00 - 07.04.2022 16:00","0","461"
"07.04.2022 16:00 - 07.04.2022 17:00","74","0"
"07.04.2022 17:00 - 07.04.2022 18:00","119","0"
"07.04.2022 18:00 - 07.04.2022 19:00","119","0"
"07.04.2022 19:00 - 07.04.2022 20:00","866","0"
"07.04.2022 20:00 - 07.04.2022 21:00","967","0"
"07.04.2022 21:00 - 07.04.2022 22:00","1014","0"
"07.04.2022 22:00 - 07.04.2022 23:00","535","0"
"07.04.2022 23:00 - 08.04.2022 00:00","0","215"
"08.04.2022 00:00 - 08.04.2022 01:00","0","368"
"08.04.2022 01:00 - 08.04.2022 02:00","0","531"
"08.04.2022 02:00 - 08.04.2022 03:00","0","407"
"08.04.2022 03:00 - 08.04.2022 04:00","0","160"
"08.04.2022 04:00 - 08.04.2022 05:00","85","0"
"08.04.2022 05:00 - 08.04.2022 06:00","72","0"
"08.04.2022 06:00 - 08.04.2022 07:00","0","167"
"08.04.2022 07:00 - 08.04.2022 08:00","0","589"
"08.04.2022 08:00 - 08.04.2022 09:00","0","110"
"08.04.2022 09:00 - 08.04.2022 10:00","0","89"
"08.04.2022 10:00 - 08.04.2022 11:00","0","285"
"08.04.2022 11:00 - 08.04.2022 12:00","0","470"
"08.04.2022 12:00 - 08.04.2022 13:00","0","333"
"08.04.2022 13:00 - 08.04.2022 14:00","0","144"
"08.04.2022 14:00 - 08.04.2022 15:00","12","0"
"08.04.2022 15:00 - 08.04.2022 16:00","2","0"
"08.04.2022 16:00 - 08.04.2022 17:00","2","0"
"08.04.2022 17:00 - 08.04.2022 18:00","2","0"
"08.04.2022 18:00 - 08.04.2022 19:00","1","0"
"08.04.2022 19:00 - 08.04.2022 20:00","2","0"
"08.04.2022 20:00 - 08.04.2022 21:00","74","0"
"08.04.2022 21:00 - 08.04.2022 22:00","76","0"
"08.04.2022 22:00 - 08.04.2022 23:00","71","0"
"08.04.2022 23:00 - 09.04.2022 00:00","0","424"
"09.04.2022 00:00 - 09.04.2022 01:00","0","73"
"09.04.2022 01:00 - 09.04.2022 02:00","0","183"
"09.04.2022 02:00 - 09.04.2022 03:00","1","0"
"09.04.2022 03:00 - 09.04.2022 04:00","242","0"
"09.04.2022 04:00 - 09.04.2022 05:00","337","0"
"09.04.2022 05:00 - 09.04.2022 06:00","0","49"
"09.04.2022 06:00 - 09.04.2022 07:00","0","493"
"09.04.2022 07:00 - 09.04.2022 08:00","0","515"
"09.04.2022 08:00 - 09.04.2022 09:00","0","687"
"09.04.2022 09:00 - 09.04.2022 10:00","0","417"
"09.04.2022 10:00 - 09.04.2022 11:00","0","285"
"09.04.2022 11:00 - 09.04.2022 12:00","0","500"
"09.04.2022 12:00 - 09.04.2022 13:00","0","497"
"09.04.2022 13:00 - 09.04.2022 14:00","47","0"
"09.04.2022 14:00 - 09.04.2022 15:00","0","26"
"09.04.2022 15:00 - 09.04.2022 16:00","366","0"
"09.04.2022 16:00 - 09.04.2022 17:00","594","0"
"09.04.2022 17:00 - 09.04.2022 18:00","446","0"
"09.04.2022 18:00 - 09.04.2022 19:00","266","0"
"09.04.2022 19:00 - 09.04.2022 20:00","0","174"
"09.04.2022 20:00 - 09.04.2022 21:00","477","0"
"09.04.2022 21:00 - 09.04.2022 22:00","496","0"
"09.04.2022 22:00 - 09.04.2022 23:00","202","0"
"09.04.2022 23:00 - 10.04.2022 00:00","0","291"
"10.04.2022 00:00 - 10.04.2022 01:00","0","410"
"10.04.2022 01:00 - 10.04.2022 02:00","0","695"
"10.04.2022 02:00 - 10.04.2022 03:00","0","227"
"10.04.2022 03:00 - 10.04.2022 04:00","0","112"
"10.04.2022 04:00 - 10.04.2022 05:00","0","153"
"10.04.2022 05:00 - 10.04.2022 06:00","0","17"
"10.04.2022 06:00 - 10.04.2022 07:00","64","0"
"10.04.2022 07:00 - 10.04.2022 08:00","246","0"
"10.04.2022 08:00 - 10.04.2022 09:00","547","0"
"10.04.2022 09:00 - 10.04.2022 10:00","705","0"
"10.04.2022 10:00 - 10.04.2022 11:00","912","0"
"10.04.2022 11:00 - 10.04.2022 12:00","905","0"
"10.04.2022 12:00 - 10.04.2022 13:00","898","0"
"10.04.2022 13:00 - 10.04.2022 14:00","1023","0"
"10.04.2022 14:00 - 10.04.2022 15:00","1026","0"
"10.04.2022 15:00 - 10.04.2022 16:00","1026","0"
"10.04.2022 16:00 - 10.04.2022 17:00","1026","0"
"10.04.2022 17:00 - 10.04.2022 18:00","1026","0"
"10.04.2022 18:00 - 10.04.2022 19:00","1026","0"
"10.04.2022 19:00 - 10.04.2022 20:00","1022","0"
"10.04.2022 20:00 - 10.04.2022 21:00","850","0"
"10.04.2022 21:00 - 10.04.2022 22:00","800","0"
"10.04.2022 22:00 - 10.04.2022 23:00","157","0"
"10.04.2022 23:00 - 11.04.2022 00:00","23","0"
"11.04.2022 00:00 - 11.04.2022 01:00","966","0"
"11.04.2022 01:00 - 11.04.2022 02:00","746","0"
"11.04.2022 02:00 - 11.04.2022 03:00","729","0"
"11.04.2022 03:00 - 11.04.2022 04:00","615","0"
"11.04.2022 04:00 - 11.04.2022 05:00","187","0"
"11.04.2022 05:00 - 11.04.2022 06:00","0","145"
"11.04.2022 06:00 - 11.04.2022 07:00","0","722"
"11.04.2022 07:00 - 11.04.2022 08:00","0","662"
"11.04.2022 08:00 - 11.04.2022 09:00","0","485"
"11.04.2022 09:00 - 11.04.2022 10:00","0","54"
"11.04.2022 10:00 - 11.04.2022 11:00","0","241"
"11.04.2022 11:00 - 11.04.2022 12:00","0","242"
"11.04.2022 12:00 - 11.04.2022 13:00","236","0"
"11.04.2022 13:00 - 11.04.2022 14:00","422","0"
"11.04.2022 14:00 - 11.04.2022 15:00","484","0"
"11.04.2022 15:00 - 11.04.2022 16:00","149","0"
"11.04.2022 16:00 - 11.04.2022 17:00","145","0"
"11.04.2022 17:00 - 11.04.2022 18:00","331","0"
"11.04.2022 18:00 - 11.04.2022 19:00","221","0"
"11.04.2022 19:00 - 11.04.2022 20:00","0","506"
"11.04.2022 20:00 - 11.04.2022 21:00","0","252"
"11.04.2022 21:00 - 11.04.2022 22:00","0","320"
"11.04.2022 22:00 - 11.04.2022 23:00","0","294"
"11.04.2022 23:00 - 12.04.2022 00:00","0","677"
"12.04.2022 00:00 - 12.04.2022 01:00","0","534"
"12.04.2022 01:00 - 12.04.2022 02:00","0","360"
"12.04.2022 02:00 - 12.04.2022 03:00","0","114"
