_TIME_PERIOD,_OBS_VALUE,_OBS_STATUS,_OBS_CONF
27/12/2022,0.88333,A,F
28/12/2022,0.88058,A,F
29/12/2022,0.88549,A,F
30/12/2022,0.88693,A,F
02/01/2023,0.8863,A,F
03/01/2023,0.88048,A,F
04/01/2023,0.88076,A,F
05/01/2023,0.88303,A,F
06/01/2023,0.88475,A,F
09/01/2023,0.88048,A,F
10/01/2023,0.8833,A,F
11/01/2023,0.88673,A,F
12/01/2023,0.8869,A,F
13/01/2023,0.888,A,F
16/01/2023,0.88758,A,F
17/01/2023,0.88595,A,F
18/01/2023,0.8753,A,F
